VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,2019-04-01 00:28:50,2019-04-01 00:41:26,N,1,42,167,1,2.55,11,0.5,0.5,0,0,,0.3,12.3,2,1,0
2,2019-04-01 00:20:03,2019-04-01 00:25:58,N,1,179,7,1,.85,6,0.5,0.5,1.46,0,,0.3,8.76,1,1,0
1,2019-04-01 00:11:45,2019-04-01 00:28:09,N,1,244,151,1,4.70,16,0.5,0.5,3.7,0,,0.3,21,1,1,0
2,2019-04-01 00:05:17,2019-04-01 00:09:25,N,1,65,97,1,.95,5,0.5,0.5,0,0,,0.3,6.3,2,1,0
2,2019-04-01 00:50:44,2019-04-01 00:56:27,N,1,116,152,1,1.14,6,0.5,0.5,0,0,,0.3,7.3,2,1,0
2,2019-04-01 00:33:00,2019-04-01 00:37:22,N,1,42,41,1,.71,5,0.5,0.5,1.58,0,,0.3,7.88,1,1,0
2,2019-04-01 00:44:08,2019-04-01 00:49:54,N,1,41,69,1,1.65,7.5,0.5,0.5,0,0,,0.3,8.8,2,1,0
2,2019-04-01 00:31:10,2019-04-01 00:45:11,N,1,25,228,1,3.00,13,0.5,0.5,3.58,0,,0.3,17.88,1,1,0
2,2019-04-01 00:07:29,2019-04-01 00:11:41,N,1,41,42,1,1.00,5.5,0.5,0.5,0,0,,0.3,6.8,1,1,0
2,2019-04-01 00:37:37,2019-04-01 00:39:07,N,1,112,112,1,.29,-3,-0.5,-0.5,0,0,,-0.3,-4.3,3,1,0
2,2019-04-01 00:37:37,2019-04-01 00:39:07,N,1,112,112,1,.29,3,0.5,0.5,0,0,,0.3,4.3,2,1,0
2,2019-04-01 00:45:47,2019-04-01 00:57:50,N,1,112,256,1,1.56,8,0.5,0.5,0,0,,0.3,9.3,2,1,0
2,2019-04-01 00:52:56,2019-04-01 00:57:19,N,1,82,56,1,.92,5,0.5,0.5,1.26,0,,0.3,7.56,1,1,0
2,2019-04-01 00:11:20,2019-04-01 00:19:32,N,1,166,41,1,1.44,7.5,0.5,0.5,1,0,,0.3,9.8,1,1,0
2,2019-04-01 00:48:54,2019-04-01 00:57:34,N,1,43,143,1,2.67,10,0.5,0.5,1.5,0,,0.3,15.55,1,1,2.75
2,2019-04-01 00:37:21,2019-04-01 00:50:55,N,1,74,7,1,4.77,16,0.5,0.5,4.68,6.12,,0.3,28.1,1,1,0
2,2019-04-01 00:13:18,2019-04-01 00:22:10,N,1,25,181,1,2.11,9,0.5,0.5,0,0,,0.3,10.3,2,1,0
2,2019-04-01 00:26:02,2019-04-01 00:34:59,N,1,66,112,1,4.53,14.5,0.5,0.5,2.7,0,,0.3,18.5,1,1,0
2,2019-04-01 00:37:52,2019-04-01 00:44:56,N,1,74,166,1,1.71,7.5,0.5,0.5,1.76,0,,0.3,10.56,1,1,0
2,2019-05-01 00:03:18,2019-05-01 00:08:11,N,1,166,41,1,1.00,6,0.5,0.5,0,0,,0.3,7.3,2,1,0
2,2019-05-01 00:16:32,2019-05-01 00:26:55,N,1,166,116,1,2.22,9.5,0.5,0.5,2.7,0,,0.3,13.5,1,1,0
2,2019-05-01 00:00:46,2019-05-01 00:08:06,N,1,226,226,2,1.54,7.5,0.5,0.5,1.76,0,,0.3,10.56,1,1,0
1,2019-05-01 00:24:40,2019-05-01 00:28:56,N,1,74,41,1,.80,5,0.5,0.5,1.25,0,,0.3,7.55,1,1,0
2,2019-05-01 00:14:44,2019-05-01 00:21:18,N,1,82,160,1,1.38,7,0.5,0.5,0,0,,0.3,8.3,2,1,0
2,2019-05-01 00:20:22,2019-05-01 00:28:42,N,1,82,129,1,2.70,10,0.5,0.5,0,0,,0.3,11.3,2,1,0
2,2019-05-01 00:34:48,2019-05-01 00:56:02,N,1,7,56,1,4.40,18,0.5,0.5,0,0,,0.3,19.3,2,1,0
2,2019-05-01 00:09:55,2019-05-01 00:15:04,N,1,41,74,1,.66,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,0
2,2019-05-01 00:29:33,2019-05-01 00:45:27,N,5,74,213,1,5.92,17,0,0,0,0,,0,17,2,2,0
2,2019-05-01 00:33:52,2019-05-01 00:38:02,N,1,260,83,1,.75,5,0.5,0.5,0,0,,0.3,6.3,2,1,0
2,2019-05-01 00:14:22,2019-05-01 00:26:53,N,1,82,70,1,2.71,11,0.5,0.5,0,0,,0.3,12.3,2,1,0
2,2019-05-01 00:41:24,2019-05-01 00:51:32,N,1,82,56,1,2.01,9.5,0.5,0.5,0,0,,0.3,10.8,2,1,0
1,2019-05-01 00:10:42,2019-05-01 00:18:39,N,1,29,210,1,1.60,8,0.5,0.5,0,0,,0.3,9.3,2,1,0
2,2019-05-01 00:10:56,2019-05-01 00:14:34,N,1,7,7,1,.74,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,0
2,2019-05-01 00:19:41,2019-05-01 00:25:50,N,1,7,223,1,1.09,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,0
2,2019-05-01 00:32:55,2019-05-01 00:37:10,N,1,7,7,1,.91,5,0.5,0.5,0,0,,0.3,6.3,2,1,0
2,2019-05-01 00:26:27,2019-05-01 00:36:17,N,1,33,17,6,2.87,11,0.5,0.5,0,0,,0.3,12.3,2,1,0
2,2019-05-01 00:23:43,2019-05-01 00:35:11,N,1,116,243,1,2.80,11.5,0.5,0.5,0,0,,0.3,12.8,2,1,0
2,2019-05-01 00:51:58,2019-05-01 00:59:49,N,1,69,42,1,1.92,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,0
2,2019-05-01 00:04:22,2019-05-01 00:08:11,N,1,41,42,1,.96,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,0
2,2019-05-01 00:20:50,2019-05-01 00:35:17,N,1,166,239,1,2.94,13,0.5,0.5,3.41,0,,0.3,20.46,1,1,2.75
2,2019-05-01 00:57:36,2019-05-01 01:05:58,N,1,166,42,1,1.66,8,0.5,0.5,0,0,,0.3,9.3,1,1,0
2,2019-05-01 00:25:52,2019-05-01 00:26:59,N,1,25,25,1,.20,3,0.5,0.5,0.08,0,,0.3,4.38,1,1,0
1,2019-05-01 00:24:43,2019-05-01 00:31:56,N,1,129,82,4,1.40,7,0.5,0.5,0,0,,0.3,8.3,2,1,0
1,2019-05-01 00:48:48,2019-05-01 00:56:32,N,1,129,129,1,1.50,7.5,0.5,0.5,0,0,,0.3,8.8,2,1,0
2,2019-05-01 00:54:15,2019-05-01 01:38:03,N,1,97,133,2,5.93,28.5,0.5,0.5,0,0,,0.3,29.8,2,1,0
2,2019-05-01 00:25:41,2019-05-01 00:31:46,N,1,74,74,1,1.07,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,0
2,2019-05-01 00:21:53,2019-05-01 00:28:33,N,1,255,112,1,1.01,6,0.5,0.5,0,0,,0.3,7.3,2,1,0
2,2019-05-01 00:10:03,2019-05-01 00:32:21,N,1,255,249,2,4.68,18.5,0.5,0.5,3.38,0,,0.3,25.93,1,1,2.75
2,2019-05-01 00:43:43,2019-05-01 00:49:57,N,1,244,243,2,1.66,7.5,0.5,0.5,1.76,0,,0.3,10.56,1,1,0
2,2019-04-30 23:59:20,2019-05-01 00:24:56,N,1,66,246,1,7.83,26.5,0.5,0.5,0,0,,0.3,30.55,2,1,2.75
2,2019-05-01 00:44:14,2019-05-01 00:49:23,N,1,25,40,5,1.26,6,0.5,0.5,1.46,0,,0.3,8.76,1,1,0
2,2019-04-30 23:11:27,2019-04-30 23:20:12,N,1,33,181,1,2.03,9,0.5,0.5,2.58,0,,0.3,12.88,1,1,0
2,2019-04-30 23:37:39,2019-04-30 23:51:07,N,1,52,188,1,3.47,13,0.5,0.5,2.86,0,,0.3,17.16,1,1,0
1,2019-05-01 00:27:04,2019-05-01 00:40:38,N,1,95,191,1,5.90,19,0.5,0.5,4.05,0,,0.3,24.35,1,1,0
2,2019-05-01 00:17:15,2019-05-01 00:23:34,N,1,75,75,2,1.15,6.5,0.5,0.5,0,0,,0.3,7.8,1,1,0
2,2019-05-01 00:45:31,2019-05-01 00:47:40,N,1,75,41,1,.87,4.5,0.5,0.5,1,0,,0.3,6.8,1,1,0
2,2019-05-01 00:50:29,2019-05-01 01:15:40,N,1,41,231,1,8.73,27,0.5,0.5,0,0,,0.3,31.05,2,1,2.75
1,2019-05-01 00:19:52,2019-05-01 00:27:09,N,1,65,97,1,1.20,7,0.5,0.5,1.65,0,,0.3,9.95,1,1,0
1,2019-05-01 00:49:53,2019-05-01 01:12:14,N,1,33,186,1,5.20,20,3.25,0.5,3,0,,0.3,27.05,1,1,2.75
2,2019-05-01 00:06:04,2019-05-01 00:11:04,N,1,41,74,1,.77,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,0
2,2019-05-01 00:35:25,2019-05-01 00:37:52,N,1,41,42,1,.73,4.5,0.5,0.5,1,0,,0.3,6.8,1,1,0
2,2019-05-01 00:10:05,2019-05-01 00:15:14,N,1,130,216,1,1.86,7.5,0.5,0.5,1.76,0,,0.3,10.56,1,1,0
2,2019-05-01 00:24:34,2019-05-01 00:37:18,N,1,130,139,1,6.52,19.5,0.5,0.5,6.24,0,,0.3,27.04,1,1,0
2,2019-05-01 00:01:16,2019-05-01 00:06:18,N,1,65,49,1,1.01,5.5,0.5,0.5,1,0,,0.3,7.8,1,1,0
2,2019-05-01 00:17:15,2019-05-01 00:32:14,N,1,65,61,1,3.84,14.5,0.5,0.5,0,0,,0.3,15.8,2,1,0
2,2019-04-30 23:40:30,2019-04-30 23:48:30,N,1,7,179,1,1.15,7.5,0.5,0.5,0,0,,0.3,8.8,2,1,0
2,2019-05-01 00:11:44,2019-05-01 00:16:39,N,1,179,179,1,.71,5,0.5,0.5,1.26,0,,0.3,7.56,1,1,0
2,2019-05-01 00:03:00,2019-05-01 00:10:21,N,1,40,181,5,1.72,8,0.5,0.5,1.86,0,,0.3,11.16,1,1,0
2,2019-05-01 00:04:23,2019-05-01 00:13:05,N,1,244,127,1,3.29,11.5,0.5,0.5,2.08,0,,0.3,14.88,1,1,0
2,2019-05-01 00:50:06,2019-05-01 01:14:18,N,1,244,69,1,4.76,19.5,0.5,0.5,0,0,,0.3,20.8,2,1,0
2,2019-05-01 00:02:37,2019-05-01 00:13:15,N,1,66,211,5,2.85,11,0.5,0.5,2,0,,0.3,17.05,1,1,2.75
1,2019-05-01 00:13:54,2019-05-01 00:29:44,N,1,166,75,1,2.60,13,0.5,0.5,0,0,,0.3,14.3,2,1,0
2,2019-05-01 00:10:11,2019-05-01 00:11:46,N,5,42,42,1,.22,10,0,0,3,0,,0,13,1,2,0
2,2019-05-01 00:20:51,2019-05-01 00:27:23,N,1,223,7,1,1.38,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,0
1,2019-05-01 00:16:45,2019-05-01 00:20:03,N,1,7,7,1,.60,4.5,0.5,0.5,1,0,,0.3,6.8,1,1,0
2,2019-05-01 00:28:19,2019-05-01 00:34:18,N,1,127,244,1,2.74,9.5,0.5,0.5,0,0,,0.3,10.8,2,1,0
2,2019-06-01 00:25:27,2019-06-01 00:33:52,N,1,74,263,5,2.34,9,0.5,0.5,1,0,,0.3,14.05,1,1,2.75
2,2019-06-01 00:39:13,2019-06-01 00:46:38,N,1,75,74,5,.82,6.5,0.5,0.5,0,0,,0.3,7.8,1,1,0
2,2019-06-01 00:55:35,2019-06-01 01:00:29,N,1,75,74,5,1.20,6,0.5,0.5,0,0,,0.3,7.3,2,1,0
2,2019-06-01 00:54:50,2019-06-01 01:10:07,N,1,255,37,1,2.45,11.5,0.5,0.5,2.56,0,,0.3,15.36,1,1,0
1,2019-06-01 00:08:05,2019-06-01 00:15:45,N,1,41,116,1,1.70,7.5,0.5,0.5,1,0,,0.3,9.8,1,1,0
1,2019-06-01 00:18:54,2019-06-01 00:21:47,N,1,116,152,1,.60,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,0
1,2019-06-01 00:27:02,2019-06-01 00:32:15,N,1,116,42,1,1.00,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,0
1,2019-06-01 00:42:11,2019-06-01 00:51:19,N,1,41,238,2,1.90,8.5,3.25,0.5,2.51,0,,0.3,15.06,1,1,2.75
1,2019-06-01 00:59:50,2019-06-01 01:06:39,N,1,75,237,1,1.90,8,3.25,0.5,2,0,,0.3,14.05,1,1,2.75
2,2019-06-01 00:10:30,2019-06-01 00:40:25,N,1,97,100,1,7.36,27,0.5,0.5,0,0,,0.3,31.05,2,1,2.75
2,2019-05-31 17:14:03,2019-06-01 16:36:13,N,1,97,14,1,7.40,25,0.5,0.5,5.26,0,,0.3,31.56,1,1,0
2,2019-06-01 00:29:47,2019-06-01 00:40:35,N,1,74,262,5,2.73,10.5,0.5,0.5,0,0,,0.3,14.55,1,1,2.75
2,2019-06-01 00:03:08,2019-06-01 00:15:47,N,1,82,80,1,4.26,15.5,0.5,0.5,0,0,,0.3,16.8,2,1,0
2,2019-06-01 00:29:31,2019-06-01 00:40:58,N,1,82,95,1,2.87,11.5,0.5,0.5,2.56,0,,0.3,15.36,1,1,0
2,2019-06-01 00:10:45,2019-06-01 00:25:42,N,1,7,82,1,3.26,13,0.5,0.5,0,0,,0.3,14.3,2,1,0
2,2019-06-01 00:35:33,2019-06-01 00:43:07,N,1,82,226,1,1.18,7,0.5,0.5,0,0,,0.3,8.3,2,1,0
2,2019-06-01 00:34:17,2019-06-01 00:39:02,N,1,223,7,1,1.10,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,0
2,2019-06-01 00:23:55,2019-06-01 00:37:03,N,1,97,33,1,1.56,9.5,0.5,0.5,0,0,,0.3,10.8,2,1,0
2,2019-06-01 00:39:44,2019-06-01 01:12:33,N,1,65,14,1,6.30,25.5,0.5,0.5,5.36,0,,0.3,32.16,1,1,0
1,2019-06-01 00:34:21,2019-06-01 00:38:13,N,1,119,42,1,.70,5,0.5,0.5,0,0,,0.3,6.3,4,1,0
2,2019-06-01 00:11:34,2019-06-01 00:22:26,N,1,129,56,1,1.94,9.5,0.5,0.5,0,0,,0.3,10.8,2,1,0
2,2019-06-01 00:30:27,2019-06-01 00:36:19,N,1,129,173,1,1.14,6,0.5,0.5,0,0,,0.3,7.3,2,1,0
2,2019-06-01 00:55:33,2019-06-01 01:04:21,N,1,129,129,1,1.18,7.5,0.5,0.5,0,0,,0.3,8.8,2,1,0
2,2019-06-01 00:52:41,2019-06-01 00:56:20,N,1,41,42,1,.99,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,0
2,2019-06-01 01:15:40,2019-06-01 01:15:42,N,5,264,264,1,.00,8,0,0,2,0,,0,10,1,2,0
2,2019-06-01 00:12:03,2019-06-01 00:20:34,N,1,83,160,2,2.24,9,0.5,0.5,2.06,0,,0.3,12.36,1,1,0
2,2019-06-01 00:44:30,2019-06-01 00:51:56,N,1,82,70,2,2.68,10,0.5,0.5,0,0,,0.3,11.3,2,1,0
2,2019-06-01 00:30:56,2019-06-01 00:34:03,N,1,244,120,1,.29,3.5,0.5,0.5,0,0,,0.3,4.8,2,1,0
2,2019-06-01 00:05:12,2019-06-01 00:10:39,N,1,168,159,1,1.02,5.5,0.5,0.5,4,0,,0.3,10.8,1,1,0
2,2019-06-01 00:12:24,2019-06-01 00:17:36,N,1,82,160,1,1.25,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,0
2,2019-06-01 00:21:59,2019-06-01 00:31:21,N,1,82,226,1,2.69,10.5,0.5,0.5,0,0,,0.3,11.8,2,1,0
1,2019-06-01 00:32:13,2019-06-01 00:54:52,N,1,65,89,1,4.20,17.5,0.5,0.5,2.82,0,,0.3,21.62,1,1,0
2,2019-06-01 00:09:32,2019-06-01 00:15:20,N,1,223,223,1,1.37,6.5,0.5,0.5,2.34,0,,0.3,10.14,1,1,0
2,2019-06-01 00:37:02,2019-06-01 00:43:39,N,1,66,54,1,1.58,7,0.5,0.5,1.66,0,,0.3,9.96,1,1,0
2,2019-06-01 00:08:15,2019-06-01 00:18:43,N,1,129,226,1,2.85,11,0.5,0.5,0,0,,0.3,12.3,2,1,0
2,2019-06-01 00:30:01,2019-06-01 00:39:59,N,1,7,8,1,1.56,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,0
2,2019-06-01 00:46:31,2019-06-01 00:51:56,N,1,179,179,1,1.10,6,0.5,0.5,1.46,0,,0.3,8.76,1,1,0
1,2019-06-01 00:12:41,2019-06-01 00:18:51,N,1,82,82,1,1.00,6,0.5,0.5,0,0,,0.3,7.3,2,1,0
1,2019-06-01 00:45:41,2019-06-01 00:56:01,N,1,129,129,2,1.40,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,0
2,2019-06-01 00:20:23,2019-06-01 00:25:04,N,1,134,134,3,1.21,6,0.5,0.5,0,0,,0.3,7.3,2,1,0
2,2019-06-01 00:44:54,2019-06-01 00:50:39,N,1,134,134,2,1.16,6,0.5,0.5,1.46,0,,0.3,8.76,1,1,0
2,2019-06-01 00:38:49,2019-06-01 00:51:36,N,1,130,38,1,4.22,14.5,0.5,0.5,3.16,0,,0.3,18.96,1,1,0
2,2019-06-01 00:07:48,2019-06-01 00:15:39,N,1,25,62,1,1.85,8.5,0.5,0.5,0,0,,0.3,9.8,1,1,0
2,2019-06-01 00:02:46,2019-06-01 00:05:35,N,1,80,80,5,.37,4,0.5,0.5,0,0,,0.3,5.3,2,1,0
2,2019-06-01 00:13:34,2019-06-01 00:25:45,N,1,83,196,1,2.45,11,0.5,0.5,0,0,,0.3,12.3,2,1,0
2,2019-06-01 00:38:01,2019-06-01 00:46:18,N,1,82,82,1,1.43,7.5,0.5,0.5,1.76,0,,0.3,10.56,1,1,0
2,2019-06-01 00:55:00,2019-06-01 01:04:37,N,1,33,189,1,1.58,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,0
2,2019-06-01 00:11:45,2019-06-01 00:20:08,N,1,130,10,1,1.66,8,0.5,0.5,1.86,0,,0.3,11.16,1,1,0
2,2019-06-01 00:02:20,2019-06-01 00:19:16,N,1,82,193,1,6.40,20,0.5,0.5,4.26,0,,0.3,25.56,1,1,0
2,2019-06-01 00:44:03,2019-06-01 01:01:45,N,1,82,198,1,3.89,15.5,0.5,0.5,0,0,,0.3,16.8,2,1,0
2,2019-06-01 00:26:02,2019-06-01 00:38:07,N,1,66,211,1,2.78,11.5,0.5,0.5,3.11,0,,0.3,18.66,1,1,2.75
2,2019-06-01 00:56:27,2019-06-01 01:16:55,N,1,66,246,1,4.75,18,0.5,0.5,4.41,0,,0.3,26.46,1,1,2.75
2,2019-06-01 00:09:22,2019-06-01 00:13:08,N,1,41,42,1,.58,4.5,0.5,0.5,0,0,,0.3,5.8,1,1,0
2,2019-06-01 00:16:09,2019-06-01 00:27:13,N,1,152,239,1,2.32,10,0.5,0.5,4.22,0,,0.3,18.27,1,1,2.75
2,2019-07-01 00:00:48,2019-07-01 00:04:39,N,1,17,17,1,.58,4.5,0.5,0.5,0,0,,0.3,5.8,1,1,0
2,2019-07-01 00:23:36,2019-07-01 00:29:50,N,1,255,256,1,.95,6,0.5,0.5,1.46,0,,0.3,8.76,1,1,0
2,2019-07-01 00:09:48,2019-07-01 00:26:09,N,1,75,116,2,3.61,14.5,0.5,0.5,2,0,,0.3,17.8,1,1,0
2,2019-07-01 00:09:07,2019-07-01 00:23:41,N,1,17,89,1,3.59,13.5,0.5,0.5,0,0,,0.3,14.8,2,1,0
2,2019-07-01 00:50:45,2019-07-01 01:03:51,N,1,65,195,1,2.21,10.5,0.5,0.5,0,0,,0.3,11.8,2,1,0
2,2019-07-01 00:07:45,2019-07-01 00:12:50,N,1,74,41,1,1.22,6,0.5,0.5,1.46,0,,0.3,8.76,1,1,0
1,2019-07-01 00:58:30,2019-07-01 01:07:36,N,1,7,146,1,1.60,8,0.5,0.5,1.85,0,,0.3,11.15,1,1,0
1,2019-07-01 00:09:54,2019-07-01 00:21:19,N,1,92,82,1,2.50,10.5,0.5,0.5,0,0,,0.3,11.8,2,1,0
2,2019-07-01 00:17:00,2019-07-01 00:23:16,N,1,147,69,1,1.30,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,0
2,2019-07-01 00:24:37,2019-07-01 00:27:39,N,1,69,42,1,.91,5,0.5,0.5,0,0,,0.3,6.3,2,1,0
1,2019-07-01 00:33:29,2019-07-01 00:49:49,N,1,130,102,1,6.00,19,0.5,0.5,0,0,,0.3,20.3,2,1,0
1,2019-07-01 00:23:50,2019-07-01 00:40:12,N,5,136,259,1,4.00,15,0,0,0,0,,0,15,4,2,0
2,2019-07-01 00:11:22,2019-07-01 00:16:58,N,1,42,41,1,1.08,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,0
1,2019-07-01 00:20:09,2019-07-01 00:25:50,N,1,146,179,1,1.60,7,0.5,0.5,0,0,,0.3,8.3,1,1,0
1,2019-07-01 00:17:57,2019-07-01 00:31:57,N,1,255,198,1,3.40,12.5,0.5,0.5,1,0,,0.3,14.8,1,1,0
1,2019-07-01 00:43:29,2019-07-01 00:46:36,N,1,36,37,1,.70,4.5,0.5,0.5,1.7,0,,0.3,7.5,1,1,0
2,2019-07-01 00:44:46,2019-07-01 00:54:57,N,1,69,169,1,2.41,10,0.5,0.5,0,0,,0.3,11.3,2,1,0
2,2019-07-01 00:08:38,2019-07-01 00:11:55,N,1,181,181,1,.88,5,0.5,0.5,0,0,,0.3,6.3,2,1,0
2,2019-07-01 00:31:24,2019-07-01 00:39:40,N,1,49,65,1,1.46,7.5,0.5,0.5,0,0,,0.3,8.8,2,1,0
2,2019-07-01 00:48:06,2019-07-01 01:02:30,N,1,97,37,1,3.43,13,0.5,0.5,0,0,,0.3,14.3,2,1,0
2,2019-07-01 00:04:53,2019-07-01 00:20:15,N,1,147,247,1,2.30,11.5,0.5,0.5,0,0,,0.3,12.8,2,1,0
2,2019-07-01 00:48:18,2019-07-01 00:52:26,N,1,74,75,1,1.23,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,0
1,2019-07-01 00:02:01,2019-07-01 00:02:38,N,1,166,166,1,.10,2.5,0.5,0.5,0,0,,0.3,3.8,2,1,0
2,2019-07-01 00:52:13,2019-07-01 00:55:57,N,1,82,56,1,.67,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,0
2,2019-07-01 00:46:43,2019-07-01 00:51:15,N,1,82,260,1,.87,5,0.5,0.5,0,0,,0.3,6.3,1,1,0
2,2019-07-01 00:59:36,2019-07-01 01:11:13,N,1,82,129,1,1.44,9,0.5,0.5,2.06,0,,0.3,12.36,1,1,0
2,2019-07-01 00:10:14,2019-07-01 00:16:52,N,1,75,41,1,1.76,7.5,0.5,0.5,1.76,0,,0.3,10.56,1,1,0
2,2019-07-01 00:20:36,2019-07-01 00:24:42,N,1,41,116,1,1.19,6,0.5,0.5,0,0,,0.3,7.3,2,1,0
2,2019-07-01 00:35:06,2019-07-01 00:45:16,N,1,166,159,1,2.46,10,0.5,0.5,0,0,,0.3,11.3,2,1,0
2,2019-07-01 00:47:07,2019-07-01 00:49:34,N,1,83,83,1,.56,4,0.5,0.5,1.59,0,,0.3,6.89,1,1,0
2,2019-07-01 00:12:47,2019-07-01 00:40:06,N,1,255,127,1,12.62,36,0.5,0.5,8.01,0,,0.3,48.06,1,1,2.75
2,2019-07-01 00:47:33,2019-07-01 00:57:19,N,1,127,220,1,1.96,9.5,0.5,0.5,0,0,,0.3,10.8,2,1,0
1,2019-07-01 00:05:48,2019-07-01 00:14:42,N,1,82,129,1,1.00,7.5,0.5,0.5,1.75,0,,0.3,10.55,1,1,0
1,2019-07-01 00:26:47,2019-07-01 00:36:48,N,1,129,82,1,1.30,8.5,0.5,0.5,1,0,,0.3,10.8,1,1,0
2,2019-07-01 00:12:29,2019-07-01 00:21:18,N,1,260,255,1,4.18,13,0.5,0.5,2.86,0,,0.3,17.16,1,1,0
2,2019-07-01 00:47:38,2019-07-01 00:50:33,N,1,130,215,1,1.06,5,0.5,0.5,1.58,0,,0.3,7.88,1,1,0
2,2019-07-01 00:33:30,2019-07-01 00:39:53,N,1,82,129,1,.87,6,0.5,0.5,1.46,0,,0.3,8.76,1,1,0
2,2019-07-01 00:22:08,2019-07-01 00:40:13,N,1,49,36,1,3.85,15,0.5,0.5,3.26,0,,0.3,19.56,1,1,0
2,2019-07-01 00:56:44,2019-07-02 00:40:13,N,1,49,49,1,1.19,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,0
2,2019-07-01 00:12:25,2019-07-01 00:39:09,N,1,130,148,1,14.18,39.5,0.5,0.5,5,6.12,,0.3,54.67,1,1,2.75
2,2019-07-01 00:32:51,2019-07-01 00:36:57,N,1,82,56,1,.75,5,0.5,0.5,1,0,,0.3,7.3,1,1,0
2,2019-07-01 00:57:31,2019-07-01 01:01:24,N,1,129,129,1,.80,5,0.5,0.5,0,0,,0.3,6.3,2,1,0
2,2019-07-01 00:02:49,2019-07-01 00:12:09,N,1,92,173,1,2.02,9,0.5,0.5,0,0,,0.3,10.3,2,1,0
2,2019-07-01 00:47:50,2019-07-01 01:10:36,N,1,92,164,1,11.38,33,0.5,0.5,0,6.12,,0.3,43.17,2,1,2.75
2,2019-07-01 00:20:15,2019-07-01 00:32:33,N,1,195,54,1,1.84,10,0.5,0.5,0,0,,0.3,11.3,2,1,0
2,2019-07-01 00:39:21,2019-07-01 00:53:02,N,1,25,228,1,5.37,17.5,0.5,0.5,0,0,,0.3,18.8,2,1,0
2,2019-07-01 00:08:46,2019-07-01 00:16:13,N,1,112,80,1,1.46,7,0.5,0.5,2.08,0,,0.3,10.38,1,1,0
2,2019-07-01 00:31:58,2019-07-02 00:16:13,N,5,80,80,1,.00,11,0,0,1.1,0,,0,12.1,1,2,0
2,2019-07-01 00:42:09,2019-07-01 01:10:43,N,1,255,61,1,3.59,20.5,0.5,0.5,4.36,0,,0.3,26.16,1,1,0
2,2019-07-01 00:49:42,2019-07-01 00:54:48,N,1,212,213,1,1.14,6,0.5,0.5,1.46,0,,0.3,8.76,1,1,0
2,2019-07-01 00:10:29,2019-07-01 00:16:57,N,1,7,226,1,1.37,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,0
2,2019-07-01 00:35:06,2019-07-01 00:43:52,N,1,7,226,1,1.83,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,0
2,2019-07-01 00:13:33,2019-07-01 00:20:24,N,1,198,95,1,2.00,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,0
2,2019-07-01 00:41:00,2019-07-01 00:43:40,N,1,130,215,1,.62,4,0.5,0.5,1.06,0,,0.3,6.36,1,1,0
2,2019-07-01 00:51:00,2019-07-02 00:43:40,N,1,130,180,1,3.54,13,0.5,0.5,0,0,,0.3,14.3,1,1,0
2,2019-08-01 00:22:12,2019-08-01 00:22:38,N,1,145,145,1,.00,2.5,0,0.5,0,0,,0.3,3.3,2,1,0
2,2019-08-01 00:11:35,2019-08-01 00:25:53,N,1,66,49,5,2.55,11.5,0.5,0.5,2.56,0,,0.3,15.36,1,1,0
2,2019-08-01 00:56:09,2019-08-01 01:12:02,N,1,65,68,1,4.33,15.5,0.5,0.5,2,0,,0.3,21.55,1,1,2.75
2,2019-07-31 23:59:42,2019-08-01 00:11:44,N,1,25,133,1,3.85,13,0.5,0.5,2,0,,0.3,16.3,1,1,0
1,2019-08-01 00:20:34,2019-08-01 00:28:44,N,1,75,263,1,1.30,7.5,3.25,0.5,1,0,,0.3,12.55,1,1,2.75
2,2019-08-01 00:29:16,2019-08-01 00:46:21,N,1,65,198,1,5.25,17.5,0.5,0.5,2,0,,0.3,20.8,1,1,0
